Bin number in Map x y Bin number in distribution histo Events Energy
1	-0.15	-0.15	1	297	0.035
1	-0.15	-0.15	2	52	0.105
1	-0.15	-0.15	3	26	0.175
1	-0.15	-0.15	4	17	0.245
1	-0.15	-0.15	5	16	0.315
1	-0.15	-0.15	6	11	0.385
1	-0.15	-0.15	7	11	0.455
1	-0.15	-0.15	8	9	0.525
1	-0.15	-0.15	9	6	0.595
1	-0.15	-0.15	10	3	0.665
1	-0.15	-0.15	11	3	0.735
1	-0.15	-0.15	12	3	0.805
1	-0.15	-0.15	13	9	0.875
1	-0.15	-0.15	14	7	0.945
1	-0.15	-0.15	15	5	1.015
1	-0.15	-0.15	16	2	1.085
1	-0.15	-0.15	17	7	1.155
1	-0.15	-0.15	18	0	1.225
1	-0.15	-0.15	19	4	1.295
1	-0.15	-0.15	20	2	1.365
1	-0.15	-0.15	21	3	1.435
1	-0.15	-0.15	22	1	1.505
1	-0.15	-0.15	23	1	1.575
1	-0.15	-0.15	24	2	1.645
1	-0.15	-0.15	25	4	1.715
1	-0.15	-0.15	26	2	1.785
1	-0.15	-0.15	27	2	1.855
1	-0.15	-0.15	28	2	1.925
1	-0.15	-0.15	29	1	1.995
1	-0.15	-0.15	30	2	2.065
1	-0.15	-0.15	31	1	2.135
1	-0.15	-0.15	32	2	2.205
1	-0.15	-0.15	33	2	2.275
1	-0.15	-0.15	34	0	2.345
1	-0.15	-0.15	35	1	2.415
1	-0.15	-0.15	36	4	2.485
1	-0.15	-0.15	37	2	2.555
1	-0.15	-0.15	38	2	2.625
1	-0.15	-0.15	39	1	2.695
1	-0.15	-0.15	40	2	2.765
1	-0.15	-0.15	41	5	2.835
1	-0.15	-0.15	42	1	2.905
1	-0.15	-0.15	43	0	2.975
1	-0.15	-0.15	44	2	3.045
1	-0.15	-0.15	45	0	3.115
1	-0.15	-0.15	46	0	3.185
1	-0.15	-0.15	47	1	3.255
1	-0.15	-0.15	48	1	3.325
1	-0.15	-0.15	49	1	3.395
1	-0.15	-0.15	50	3	3.465
1	-0.15	-0.15	51	1	3.535
1	-0.15	-0.15	52	0	3.605
1	-0.15	-0.15	53	1	3.675
1	-0.15	-0.15	54	1	3.745
1	-0.15	-0.15	55	0	3.815
1	-0.15	-0.15	56	1	3.885
1	-0.15	-0.15	57	0	3.955
1	-0.15	-0.15	58	0	4.025
1	-0.15	-0.15	59	1	4.095
1	-0.15	-0.15	60	1	4.165
1	-0.15	-0.15	61	1	4.235
1	-0.15	-0.15	62	2	4.305
1	-0.15	-0.15	63	0	4.375
1	-0.15	-0.15	64	0	4.445
1	-0.15	-0.15	65	1	4.515
1	-0.15	-0.15	66	1	4.585
1	-0.15	-0.15	67	1	4.655
1	-0.15	-0.15	68	0	4.725
1	-0.15	-0.15	69	1	4.795
1	-0.15	-0.15	70	1	4.865
1	-0.15	-0.15	71	0	4.935
1	-0.15	-0.15	72	1	5.005
1	-0.15	-0.15	73	1	5.075
1	-0.15	-0.15	74	1	5.145
1	-0.15	-0.15	75	0	5.215
1	-0.15	-0.15	76	0	5.285
1	-0.15	-0.15	77	0	5.355
1	-0.15	-0.15	78	0	5.425
1	-0.15	-0.15	79	1	5.495
1	-0.15	-0.15	80	0	5.565
1	-0.15	-0.15	81	0	5.635
1	-0.15	-0.15	82	1	5.705
1	-0.15	-0.15	83	1	5.775
1	-0.15	-0.15	84	1	5.845
1	-0.15	-0.15	85	0	5.915
1	-0.15	-0.15	86	0	5.985
1	-0.15	-0.15	87	0	6.055
1	-0.15	-0.15	88	0	6.125
1	-0.15	-0.15	89	0	6.195
1	-0.15	-0.15	90	0	6.265
1	-0.15	-0.15	91	0	6.335
1	-0.15	-0.15	92	0	6.405
1	-0.15	-0.15	93	0	6.475
1	-0.15	-0.15	94	0	6.545
1	-0.15	-0.15	95	0	6.615
1	-0.15	-0.15	96	0	6.685
1	-0.15	-0.15	97	0	6.755
1	-0.15	-0.15	98	0	6.825
1	-0.15	-0.15	99	0	6.895
